property_id, location_zip, seating_type, clue_small_area, trading_name, x_coordinate, location_city, location_state, number_of_seats, ogc_fid, industry_anzsic4_description, y_coordinate, census_year, street_address
"103991",null,"Seats - Indoor","Melbourne (CBD)","The Blind Tiger / Speakeasy HQ","144.9568837",null,null,"100",41411,"Performing Arts Operation","-37.82024346","2017","520-522 Flinders Street"
"101450",null,"Seats - Outdoor","Carlton","Dan O'Connell Hotel","144.9733817",null,null,"20",41427,"Pubs, Taverns and Bars","-37.79303229","2017","223-227 Canning Street"
"103908",null,"Seats - Indoor","Parkville","Degani Bakery Cafe","144.9501914",null,null,"45",41430,"Cafes and Restaurants","-37.79382016","2017","48-50 Flemington Road"
"107987",null,"Seats - Indoor","North Melbourne","Bela Bistro","144.9487134",null,null,"40",41466,"Cafes and Restaurants","-37.80271962","2017","562-564 Queensberry Street"
"578357",null,"Seats - Outdoor","Docklands","Fish Bar","144.9427543",null,null,"60",41495,"Cafes and Restaurants","-37.81473601","2017","25 Newquay Promenade"
"111060",null,"Seats - Outdoor","Carlton","Thai City Restaurant","144.9666993",null,null,"24",41499,"Cafes and Restaurants","-37.80443778","2017","124 Lygon Street"
"105741",null,"Seats - Indoor","Melbourne (CBD)","Woochon","144.9611344",null,null,"50",41515,"Cafes and Restaurants","-37.81200936","2017","374-380 Lonsdale Street"
"106096",null,"Seats - Outdoor","Carlton","Tank Fish And Chippery ","144.9661179",null,null,"18",41531,"Cafes and Restaurants","-37.80366248","2017","151 Lygon Street"
"107557",null,"Seats - Indoor","Carlton","Assembly Store","144.9672927",null,null,"8",41543,"Takeaway Food Services","-37.80262373","2017","62 Pelham Street"
"589841",null,"Seats - Indoor","Melbourne (CBD)","Mike's Mediterranean","144.9657034",null,null,"4",41559,"Takeaway Food Services","-37.810658","2017","221 Little Lonsdale Street"
"106084",null,"Seats - Indoor","Carlton","Toto's Pizza","144.9659744",null,null,"70",41560,"Cafes and Restaurants","-37.80449163","2017","99-109 Lygon Street"
"111066",null,"Seats - Indoor","Carlton","Ying Thai 2","144.9666993",null,null,"30",41568,"Cafes and Restaurants","-37.80443778","2017","110 Lygon Street"
"103248",null,"Seats - Indoor","North Melbourne","Cafe Perri & Perri Cine Video and Photography","144.9581215",null,null,"18",41574,"Cafes and Restaurants","-37.80434979","2017","599 Elizabeth Street"
"109329",null,"Seats - Outdoor","Carlton","Cafe Fillings","144.9634142",null,null,"22",41622,"Cafes and Restaurants","-37.80087264","2017","723-741 Swanston Street"
"110535",null,"Seats - Outdoor","Port Melbourne","Ocean View Cafe Port Melbourne","144.9052161",null,null,"30",41630,"Cafes and Restaurants","-37.82483593","2017","263-329 Lorimer Street"
"101171",null,"Seats - Indoor","Melbourne (CBD)","Dosa Corner","144.9553253",null,null,"50",41634,"Cafes and Restaurants","-37.81622847","2017","612-620 Bourke Street"
"105929",null,"Seats - Indoor","Melbourne (CBD)","Healthy Sushi Melbourne","144.9632938",null,null,"24",41651,"Cafes and Restaurants","-37.81554941","2017","335-349 Little Collins Street"
"103325",null,"Seats - Indoor","Melbourne (CBD)","Hudsons Elizabeth Street","144.9641934",null,null,"31",41675,"Cafes and Restaurants","-37.81591326","2017","84-86 Elizabeth Street"
"109388",null,"Seats - Indoor","Melbourne (CBD)","The Moat Bar & Cafe","144.965306",null,null,"40",41677,"Cafes and Restaurants","-37.80976881","2017","304-328 Swanston Street"
"110690",null,"Seats - Indoor","Melbourne (CBD)","Cafe Victoria","144.9572395",null,null,"38",41691,"Cafes and Restaurants","-37.80745984","2017","507-523 Elizabeth Street"
"103944",null,"Seats - Indoor","Melbourne (CBD)","The Mill House Bar","144.9652979",null,null,"120",41704,"Pubs, Taverns and Bars","-37.81724201","2017","277-279 Flinders Lane"
"103618",null,"Seats - Indoor","Melbourne (CBD)","Bros Sushi","144.9699756",null,null,"12",41714,"Cafes and Restaurants","-37.80941489","2017","242-284 Exhibition Street"
"593697",null,"Seats - Indoor","East Melbourne","Gourmet Pizza Bar","144.9856254",null,null,"50",41730,"Cafes and Restaurants","-37.81004657","2017","162 Albert Street"
"105690",null,"Seats - Outdoor","Melbourne (CBD)","Carribbean Grilled Fish by China Chilli","144.9663534",null,null,"16",41749,"Cafes and Restaurants","-37.81133175","2017","203-207 Lonsdale Street"
"105746",null,"Seats - Indoor","Melbourne (CBD)","Gong Cha","144.9630189",null,null,"12",41765,"Takeaway Food Services","-37.81073331","2017","183-265 La Trobe Street"
"103908",null,"Seats - Indoor","Parkville","Aruba Espresso Cafe","144.9501914",null,null,"32",41771,"Cafes and Restaurants","-37.79382016","2017","48-50 Flemington Road"
"623559",null,"Seats - Indoor","Southbank","Hilton Melbourne South Wharf","144.9523782",null,null,"250",41779,"Accommodation","-37.82539976","2017","2 Convention Centre Place"
"106228",null,"Seats - Indoor","Carlton","Jauja ","144.9671514",null,null,"14",41783,"Takeaway Food Services","-37.80123703","2017","254 Lygon Street"
"108079",null,"Seats - Outdoor","Melbourne (CBD)","Speck Cafe","144.9597543",null,null,"2",41793,"Cafes and Restaurants","-37.81355361","2017","221-231 Queen Street"
"106100",null,"Seats - Outdoor","Carlton","Kokoblack","144.966446",null,null,"30",41803,"Cafes and Restaurants","-37.80178513","2017","167 Lygon Street"
"108622",null,"Seats - Outdoor","Melbourne (Remainder)","Earl Canteen","144.975942",null,null,"13",41810,"Cafes and Restaurants","-37.83587066","2017","403 St Kilda Road"
"108646",null,"Seats - Indoor","Melbourne (Remainder)","Rosco's @ Chevron","144.9798191",null,null,"68",41833,"Cafes and Restaurants","-37.8455379","2017","519-539 St Kilda Road"
"102238",null,"Seats - Indoor","North Melbourne","Akita Japanese Restaurant","144.9544611",null,null,"60",41835,"Cafes and Restaurants","-37.80204173","2017","34 Courtney Street"
"105746",null,"Seats - Indoor","Melbourne (CBD)","Spiga","144.9630189",null,null,"100",41854,"Cafes and Restaurants","-37.81073331","2017","183-265 La Trobe Street"
"616022",null,"Seats - Outdoor","Kensington","The Premises Espresso","144.9301769",null,null,"20",41858,"Cafes and Restaurants","-37.79426147","2017","198-204 Bellair Street"
"105950",null,"Seats - Indoor","Melbourne (CBD)","Chestnut Exchange Cafe","144.957088",null,null,"68",41873,"Cafes and Restaurants","-37.81686865","2017","520-536 Little Collins Street"
"103908",null,"Seats - Indoor","Parkville","Smith And Singleton","144.9501914",null,null,"200",41914,"Cafes and Restaurants","-37.79382016","2017","48-50 Flemington Road"
"105656",null,"Seats - Outdoor","Melbourne (CBD)","Shimbashi Japanese Soba & Sake Bar","144.9713242",null,null,"8",41935,"Cafes and Restaurants","-37.81131159","2017","11-19 Liverpool Street"
"101121",null,"Seats - Outdoor","Melbourne (CBD)","Gyoza Douraku","144.9689721",null,null,"12",41936,"Cafes and Restaurants","-37.81280567","2017","147-149 Bourke Street"
"625840",null,"Seats - Indoor","Melbourne (CBD)","Healthy Habits Cafe","144.9701092",null,null,"24",41947,"Cafes and Restaurants","-37.81281453","2017","111-129 Bourke Street"
"105965",null,"Seats - Indoor","Melbourne (CBD)","Il Bacaro Cucina E Bar","144.9678599",null,null,"45",41979,"Cafes and Restaurants","-37.81376794","2017","166-186 Little Collins Street"
"562692",null,"Seats - Outdoor","Melbourne (CBD)","Subway","144.9600075",null,null,"8",41982,"Takeaway Food Services","-37.80806541","2017","465 Elizabeth Street"
"508976",null,"Seats - Indoor","North Melbourne","Metropolitan Hotel","144.9540178",null,null,"95",42003,"Pubs, Taverns and Bars","-37.80139544","2017","42 Courtney Street"
"105479",null,"Seats - Indoor","Melbourne (CBD)","Niku Niku Japanese Gourmet","144.9590294",null,null,"41",42035,"Cafes and Restaurants","-37.81075124","2017","338-344 Queen Street"
"110542",null,"Seats - Indoor","Southbank","Mad Mex","144.9523782",null,null,"28",42056,"Cafes and Restaurants","-37.82539976","2017","20-30 Convention Centre Place"
"111175",null,"Seats - Indoor","Southbank","San Antone","144.9586604",null,null,"187",42096,"Cafes and Restaurants","-37.82312164","2017","8 Whiteman Street"
"101144",null,"Seats - Outdoor","Melbourne (CBD)","Caffe E Torta","144.964049",null,null,"24",42105,"Cafes and Restaurants","-37.81458812","2017","331-339 Bourke Street"
"108847",null,"Seats - Indoor","Docklands","Ichi Maki","144.9509981",null,null,"12",42115,"Takeaway Food Services","-37.81379938","2017","285-313 Spencer Street"
"105746",null,"Seats - Indoor","Melbourne (CBD)","Sushi Sushi Central","144.9630189",null,null,"28",42122,"Takeaway Food Services","-37.81073331","2017","183-265 La Trobe Street"
"589841",null,"Seats - Indoor","Melbourne (CBD)","Chocolateria San Churro QV","144.9657034",null,null,"40",42123,"Cafes and Restaurants","-37.810658","2017","221 Little Lonsdale Street"
"109789",null,"Seats - Outdoor","North Melbourne","Faces & Places","144.9495517",null,null,"12",42126,"Cafes and Restaurants","-37.80497299","2017","502-506 Victoria Street"
"104560",null,"Seats - Indoor","Melbourne (CBD)","Rustica Canteen","144.9598612",null,null,"48",42163,"Cafes and Restaurants","-37.81146107","2017","33-35 Guildford Lane"
"105851",null,"Seats - Outdoor","Melbourne (CBD)","Triim","144.9612043",null,null,"24",42165,"Cafes and Restaurants","-37.8138513","2017","393-397 Little Bourke Street"
"105839",null,"Seats - Indoor","Melbourne (CBD)","Dessert Story","144.9668265",null,null,"60",42169,"Cafes and Restaurants","-37.81221773","2017","193-195 Little Bourke Street"
"102168",null,"Seats - Outdoor","Melbourne (CBD)","McDonald's","144.9727083",null,null,"18",42174,"Cafes and Restaurants","-37.81342593","2017","24-28 Collins Street"
"616049",null,"Seats - Indoor","Kensington","Pimm Thai Cafe","144.9299154",null,null,"20",42183,"Cafes and Restaurants","-37.79353782","2017","170 Bellair Street"
"102096",null,"Seats - Outdoor","Melbourne (CBD)","Bluebag","144.9611131",null,null,"15",42185,"Cafes and Restaurants","-37.81745676","2017","405-407 Collins Street"
"106244",null,"Seats - Outdoor","Carlton","Vodka Temple","144.9667699",null,null,"40",42193,"Pubs, Taverns and Bars","-37.80344164","2017","160-162 Lygon Street"
"110606",null,"Seats - Indoor","Southbank","Bluetrain","144.9662623",null,null,"180",42208,"Cafes and Restaurants","-37.82066923","2017","3 Southgate Avenue"
"110642",null,"Seats - Indoor","Port Melbourne","Portside Deli","144.9187862",null,null,"44",42241,"Cafes and Restaurants","-37.82221049","2017","3 Central Boulevard"
"560004",null,"Seats - Indoor","Docklands","Achelya Cafe","144.942139",null,null,"120",42250,"Cafes and Restaurants","-37.81434525","2017","24-42 Newquay Promenade"
"108097",null,"Seats - Indoor","Melbourne (CBD)","Red Cliff Chinese Restaurant","144.9599448",null,null,"78",42273,"Cafes and Restaurants","-37.81247811","2017","254-258 Queen Street"
"108060",null,"Seats - Indoor","Melbourne (CBD)","Luca's Cafe","144.9617799",null,null,"36",42276,"Cafes and Restaurants","-37.81822749","2017","19-35 Queen Street"
"620313",null,"Seats - Indoor","Docklands","Nando's","144.9378299",null,null,"35",42309,"Cafes and Restaurants","-37.81315031","2017","1 Star Circus"
"109388",null,"Seats - Outdoor","Melbourne (CBD)","Mr Tulk Cafe","144.965306",null,null,"70",42311,"Cafes and Restaurants","-37.80976881","2017","304-328 Swanston Street"
"108087",null,"Seats - Outdoor","Melbourne (CBD)","Phancy Cafe & Catering ","144.9585116",null,null,"10",42312,"Cafes and Restaurants","-37.80897917","2017","408-416 Queen Street"
"110671",null,"Seats - Outdoor","Melbourne (CBD)","Josies Food Bar","144.9572395",null,null,"29",42315,"Cafes and Restaurants","-37.80745984","2017","133-159 Victoria Street"
"602997",null,"Seats - Outdoor","Melbourne (CBD)","Axil Coffee Roasters","144.9701092",null,null,"23",42321,"Cafes and Restaurants","-37.81281453","2017","121 Exhibition Street"
"612820",null,"Seats - Indoor","Melbourne (CBD)","Sakae","144.9573923",null,null,"20",42324,"Cafes and Restaurants","-37.81531863","2017","181 William Street"
"101117",null,"Seats - Outdoor","Melbourne (CBD)","Pie Face Exhibition Street","144.9709029",null,null,"2",42325,"Takeaway Food Services","-37.812234","2017","87-91 Bourke Street"
"110765",null,"Seats - Indoor","Melbourne (CBD)","Cafe Bar Mile","144.9638971",null,null,"50",42329,"Cafes and Restaurants","-37.81719967","2017","302-308 Flinders Lane"
"606638",null,"Seats - Outdoor","Melbourne (CBD)","Pearson and Murph'y Cafe","144.9645504",null,null,"80",42336,"Cafes and Restaurants","-37.80818365","2017","124 La Trobe Street"
"102178",null,"Seats - Indoor","Melbourne (Remainder)","Alf's Cafe","144.982664",null,null,"244",42337,"Cafes and Restaurants","-37.84633593","2017","23-99 Commercial Road"
"614831",null,"Seats - Indoor","Kensington","Amania Indian Takeaway ","144.9286995",null,null,"25",42360,"Takeaway Food Services","-37.79404907","2017","522 Macaulay Road"
"110099",null,"Seats - Indoor","Melbourne (CBD)","Soul Heaven","144.9570408",null,null,"24",42380,"Takeaway Food Services","-37.8146364","2017","189-203 William Street"
"108968",null,"Seats - Indoor","Melbourne (CBD)","In Zone Cafe","144.9543659",null,null,"44",42382,"Cafes and Restaurants","-37.81818484","2017","613-639 Little Collins Street"
"568593",null,"Seats - Outdoor","West Melbourne (Residential)","Tong Fu Garden Melbourne","144.9444471",null,null,"36",42401,"Cafes and Restaurants","-37.80624547","2017","661-667 Spencer Street"
"110095",null,"Seats - Indoor","Melbourne (CBD)","Simply Spanish","144.9578132",null,null,"50",42413,"Cafes and Restaurants","-37.81636534","2017","555 Bourke Street"
"105489",null,"Seats - Indoor","Melbourne (CBD)","Yami Yami 3 ","144.96321",null,null,"80",42435,"Cafes and Restaurants","-37.80953222","2017","200-202 La Trobe Street"
"101660",null,"Seats - Outdoor","Carlton","Le Miel Et Le Lune","144.9663778",null,null,"4",42465,"Cafes and Restaurants","-37.79685803","2017","330-332 Cardigan Street"
"106436",null,"Seats - Indoor","Melbourne (CBD)","Oak & Vine Restaurant","144.9608283",null,null,"68",42466,"Cafes and Restaurants","-37.81778076","2017","54-60 Market Street"
"107486",null,"Seats - Outdoor","West Melbourne (Residential)","Hello Jose","144.9555843",null,null,"30",42478,"Cafes and Restaurants","-37.80619737","2017","85-87 Peel Street"
"110095",null,"Seats - Indoor","Melbourne (CBD)","Pok Pok Junior","144.9578132",null,null,"50",42486,"Cafes and Restaurants","-37.81636534","2017","555 Bourke Street"
"560266",null,"Seats - Indoor","Docklands","Zen Izakaya","144.946356",null,null,"100",42493,"Cafes and Restaurants","-37.82488026","2017","58-70 Lorimer Street"
"110350",null,"Seats - Indoor","Southbank","Spire","144.9668813",null,null,"40",42506,"Cafes and Restaurants","-37.82169186","2017","27-33 City Road"
"105303",null,"Seats - Indoor","Melbourne (CBD)","La Figo","144.9551743",null,null,"62",42512,"Cafes and Restaurants","-37.81589843","2017","181-183 King Street"
"105738",null,"Seats - Indoor","Melbourne (CBD)","Yami Yami","144.9605306",null,null,"36",42520,"Cafes and Restaurants","-37.81240787","2017","394-400 Lonsdale Street"
"109996",null,"Seats - Outdoor","East Melbourne","My Sushi Japanese Cafe","144.9848341",null,null,"6",42523,"Cafes and Restaurants","-37.81608793","2017","1-9 Powlett Street"
"103507",null,"Seats - Indoor","North Melbourne","The Courthouse Hotel","144.9499557",null,null,"100",42537,"Pubs, Taverns and Bars","-37.80287733","2017","86-90 Errol Street"
"105855",null,"Seats - Outdoor","Melbourne (CBD)","Alibi Kitchen & Bar","144.9590443",null,null,"12",42539,"Cafes and Restaurants","-37.81456798","2017","459-475 Little Bourke Street"
"105301",null,"Seats - Indoor","Melbourne (CBD)","Subway","144.9552322",null,null,"16",42551,"Takeaway Food Services","-37.81602499","2017","175-177 King Street"
"103134",null,"Seats - Indoor","Carlton","Lahore Biryani House","144.9681645",null,null,"20",42560,"Takeaway Food Services","-37.79698294","2017","192 Elgin Street"
"106189",null,"Seats - Indoor","Carlton","Trotters Restaurant","144.9677565",null,null,"125",42566,"Cafes and Restaurants","-37.79763393","2017","398-400 Lygon Street"
"602997",null,"Seats - Outdoor","Melbourne (CBD)","In a Rush","144.9701092",null,null,"24",42576,"Cafes and Restaurants","-37.81281453","2017","121 Exhibition Street"
"103407",null,"Seats - Indoor","North Melbourne","Wonky Trolley","144.9490476",null,null,"30",42579,"Cafes and Restaurants","-37.80390823","2017","47 Errol Street"
"609480",null,"Seats - Indoor","Docklands","D G Expresso","144.9434599",null,null,"36",42584,"Cafes and Restaurants","-37.82044558","2017","829-843 Bourke Street"
"105928",null,"Seats - Indoor","Melbourne (CBD)","Cafe Segovia","144.9642254",null,null,"46",42621,"Cafes and Restaurants","-37.81528948","2017","317-321 Little Collins Street"
"108230",null,"Seats - Indoor","Carlton","Bangkok Rain ","144.9711745",null,null,"23",42627,"Cafes and Restaurants","-37.79523278","2017","176 Rathdowne Street"
"573401",null,"Seats - Outdoor","Docklands","Story Coffee & Food Store","144.9493733",null,null,"12",42637,"Cafes and Restaurants","-37.81733574","2017","700-704 Bourke Street"
"106095",null,"Seats - Outdoor","Carlton","Tank Fish And Chippery ","144.9661127",null,null,"18",42647,"Cafes and Restaurants","-37.80369873","2017","149 Lygon Street"
"108588",null,"Seats - Indoor","Melbourne (CBD)","Ba'get","144.9685948",null,null,"24",42651,"Cafes and Restaurants","-37.81316722","2017","132-134 Russell Street"
"529297",null,"Seats - Indoor","Melbourne (CBD)","Mr Kitchen","144.9675678",null,null,"55",42657,"Cafes and Restaurants","-37.8123356","2017","175 Russell Street"
"103201",null,"Seats - Indoor","Melbourne (CBD)","Oriental Spoon","144.9617094",null,null,"150",42658,"Cafes and Restaurants","-37.81179183","2017","291-293 Elizabeth Street"
"107481",null,"Seats - Outdoor","West Melbourne (Residential)","The Drunken Poet Pty Ltd","144.955498",null,null,"12",42664,"Pubs, Taverns and Bars","-37.80666721","2017","65-67 Peel Street"
